#{"t_start": 1627059750.1729228, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
30.0,1077,43140.493862
65.0,1646,43156.474635
26.0,1131,43167.442126
51.0,1568,43182.184709
75.0,1652,43197.592422
79.0,1657,43212.910673
27.0,867,43220.98859
80.0,1604,43235.84516
43.0,1193,43246.960074
54.0,1535,43261.248779
52.0,1619,43276.231095
21.0,841,43284.179505
44.0,1576,43298.943912
54.0,1480,43312.752761
37.0,1214,43324.04055
32.0,1253,43335.751258
40.0,1425,43349.068144
36.0,1401,43361.962128
42.0,1308,43374.634935
51.0,1447,43388.632313
36.0,1150,43399.776583
26.0,885,43408.366633
50.0,1595,43423.760411
35.0,1401,43437.329829
22.0,916,43446.199157
35.0,1300,43459.389462
38.0,1272,43471.268813
74.0,2111,43490.894899
56.0,1540,43505.354137
28.0,941,43514.096965
82.0,1874,43531.43829
77.0,1696,43547.240941
72.0,1595,43562.250831
92.0,1839,43579.250772
34.0,1192,43590.379508
89.0,2105,43609.932105
30.0,1118,43620.393559
20.0,825,43628.130273
28.0,1013,43637.686352
34.0,1117,43648.188641
82.0,1914,43666.780423
43.0,1412,43680.429169
66.0,1396,43693.892791
49.0,1492,43708.419479
32.0,1274,43720.791071
74.0,1812,43738.421042
31.0,1150,43749.311917
89.0,1439,43762.716745
73.0,1865,43780.194655
47.0,1464,43793.903447
33.0,1225,43805.377853
35.0,1123,43815.858974
25.0,1081,43825.878302
26.0,1009,43835.248725
24.0,920,43843.800776
28.0,1125,43854.263773
25.0,792,43861.640199
22.0,911,43870.25069
81.0,1985,43888.907226
83.0,1903,43906.666539
36.0,1446,43920.267084
39.0,1222,43932.160734
28.0,912,43941.03048
46.0,1523,43955.877923
83.0,1904,43974.49583
41.0,1245,43986.595934
47.0,1421,44000.267343
79.0,1331,44013.273118
46.0,1472,44027.544099
19.0,616,44033.339258
52.0,1576,44048.142884
40.0,1373,44061.009975
58.0,1592,44075.836235
44.0,1546,44090.218494
39.0,1314,44102.488184
39.0,1350,44114.975443
42.0,1362,44127.925402
45.0,1296,44140.354852
36.0,1202,44151.964741
32.0,1076,44162.363195
28.0,1092,44172.968138
46.0,1443,44186.976495
28.0,1078,44197.423994
43.0,1634,44213.185388
36.0,1169,44224.266699
23.0,914,44232.729512
27.0,1021,44242.184795
27.0,1027,44251.64883
45.0,1478,44265.252097
41.0,1326,44277.415453
32.0,1233,44288.811183
36.0,1185,44299.775293
25.0,875,44307.827771
55.0,1479,44321.423004
24.0,957,44330.261296
38.0,1138,44340.852873
71.0,1688,44356.429265
38.0,1232,44367.764866
23.0,971,44376.775451
40.0,1141,44387.374374
47.0,1443,44400.655498
22.0,737,44408.197386
73.0,1717,44424.893791
44.0,1284,44437.422421
89.0,1992,44456.890728
38.0,1160,44468.203244
68.0,1659,44484.20125
64.0,1345,44497.159732
60.0,1812,44514.154162
29.0,1103,44524.441187
15.0,630,44530.326087
51.0,1476,44544.075417
29.0,1113,44554.417782
46.0,1352,44567.05692
47.0,1292,44579.000727
60.0,985,44588.09343
25.0,946,44597.128778
53.0,1532,44611.875508
89.0,1836,44629.746865
52.0,1226,44641.581862
22.0,853,44649.91533
62.0,1456,44663.963864
30.0,1151,44674.985786
80.0,1474,44689.175396
74.0,1474,44702.847687
43.0,1136,44713.445037
42.0,1342,44726.003924
37.0,1170,44736.81475
24.0,979,44745.865526
61.0,1425,44759.082025
44.0,1428,44772.17371
44.0,1211,44783.357095
44.0,1415,44796.524822
71.0,1767,44812.985124
39.0,1320,44825.294003
14.0,602,44830.882051
35.0,1159,44841.686926
29.0,1096,44851.908493
44.0,1345,44864.331831
51.0,1409,44878.126463
27.0,1129,44889.160681
63.0,1727,44905.965768
29.0,1084,44916.466542
39.0,1357,44929.669127
52.0,1453,44943.766488
59.0,1491,44958.187934
33.0,1308,44970.926347
38.0,1450,44984.380078
10.0,503,44989.115557
27.0,1042,44998.757838
18.0,759,45005.753508
38.0,1210,45017.080949
63.0,1476,45030.650627
41.0,1485,45044.468395
67.0,1297,45056.542484
15.0,639,45062.416299
38.0,1087,45072.809328
47.0,1586,45088.149453
36.0,1283,45100.610363
25.0,1024,45110.469141
32.0,1085,45121.005848
27.0,1020,45130.823532
31.0,1066,45141.153761
39.0,1311,45153.782455
42.0,1137,45164.652572
18.0,786,45171.890356
58.0,1612,45186.933905
79.0,1867,45204.192524
75.0,1717,45220.130723
46.0,1510,45234.119225
30.0,914,45242.51719
39.0,1184,45253.41868
32.0,1171,45264.799282
87.0,2072,45285.008463
59.0,1675,45301.289368
17.0,699,45308.239154
28.0,1064,45318.569775
43.0,1358,45331.824461
23.0,894,45340.58063
46.0,1500,45355.552887
63.0,1761,45371.802705
21.0,878,45379.779783
26.0,1020,45389.147015
89.0,1953,45407.099044
39.0,1437,45420.390552
23.0,906,45428.686269
29.0,1093,45438.754715
78.0,1529,45452.82925
41.0,1171,45463.576607
87.0,1823,45480.319281
39.0,1635,45495.366288
36.0,1221,45506.719494
34.0,1372,45519.344142
41.0,1334,45531.809536
28.0,1134,45542.418584
40.0,1218,45553.645659
29.0,1112,45563.986322
41.0,1423,45577.224412
58.0,1576,45591.959855
48.0,1600,45606.80546
54.0,1534,45621.117753
76.0,1306,45633.369232
40.0,1215,45644.890065
70.0,1428,45658.647996
73.0,1665,45674.620089
20.0,847,45682.730874
36.0,1314,45695.381937
28.0,1081,45705.895547
69.0,1257,45718.130854
37.0,1130,45729.030748
43.0,1565,45743.62709
51.0,1354,45756.30237
41.0,1533,45770.654084
66.0,1711,45786.646266
88.0,1698,45802.588725
17.0,715,45809.193316
34.0,1285,45821.73846
25.0,953,45830.993408
40.0,1145,45842.13487
81.0,1667,45858.438257
38.0,1328,45871.456425
41.0,1262,45883.828017
81.0,2025,45903.605392
44.0,1588,45918.903121
17.0,762,45926.034525
38.0,1249,45937.715278
78.0,1746,45953.943687
33.0,1216,45965.2282
32.0,1313,45977.528811
24.0,906,45985.935235
60.0,1686,46001.701993
27.0,838,46009.619597
33.0,1033,46019.57955
62.0,981,46029.032928
41.0,1400,46042.696794
29.0,1148,46053.897937
37.0,1322,46066.753605
38.0,1321,46079.574763
34.0,1182,46091.061957
36.0,1137,46102.172422
39.0,1511,46116.328574
40.0,1591,46131.195099
70.0,1867,46148.613769
24.0,841,46156.546031
38.0,1212,46167.814179
28.0,1003,46177.202541
46.0,1474,46190.966198
21.0,815,46198.466077
68.0,1549,46213.305805
36.0,1306,46225.982958
44.0,1362,46239.264522
64.0,1687,46255.701233
91.0,2132,46276.467786
11.0,501,46281.408538
67.0,2021,46301.564051
37.0,1478,46315.308087
20.0,818,46322.94159
44.0,1568,46337.624786
71.0,2095,46357.205297
28.0,891,46365.532151
38.0,1377,46378.416405
26.0,1046,46388.19541
37.0,1325,46400.623023
76.0,1101,46410.931525
88.0,1526,46425.228887
78.0,1795,46441.988359
72.0,1742,46458.232639
38.0,1249,46469.982298
43.0,1377,46482.826903
65.0,1047,46492.884954
25.0,951,46502.119834
59.0,1722,46518.955487
41.0,1356,46532.069661
20.0,626,46538.213959
45.0,1586,46553.646598
72.0,1866,46571.584897
31.0,1060,46581.846584
26.0,972,46591.066055
61.0,1747,46607.445425
41.0,1460,46621.136504
77.0,1521,46635.396855
21.0,849,46643.349349
61.0,1604,46658.260168
47.0,1099,46668.512836
24.0,663,46674.732216
63.0,1735,46690.974606
39.0,1227,46702.448521
60.0,1390,46715.478894
56.0,1174,46726.578718
27.0,1042,46736.290104
82.0,1539,46750.651923
44.0,1114,46761.050635
26.0,837,46768.877479
27.0,1023,46779.203874
33.0,1192,46790.853344
64.0,1464,46805.066662
42.0,1590,46820.559943
42.0,1379,46833.782773
32.0,1155,46845.04145
83.0,1134,46855.939021
33.0,1164,46867.336743
43.0,1257,46879.119925
46.0,1323,46891.48613
75.0,1576,46906.127485
45.0,1267,46917.848157
42.0,1297,46929.89993
36.0,1239,46941.45723
39.0,1380,46954.190034
35.0,1241,46965.980464
36.0,1211,46977.594931
41.0,1307,46990.213127
55.0,1606,47005.588382
35.0,1317,47018.343568
40.0,1473,47032.632014
37.0,1268,47044.887872
60.0,1638,47060.472415
33.0,1315,47072.781894
37.0,1451,47086.278576
55.0,1397,47099.422378
50.0,1515,47113.56746
29.0,1098,47123.832647
34.0,1109,47134.147279
17.0,740,47140.987928
40.0,1254,47152.577019
44.0,1216,47163.821312
40.0,1274,47175.613799
56.0,1769,47192.074359
46.0,1630,47207.125382
44.0,1563,47221.566677
37.0,1225,47232.795605
79.0,1750,47249.978747
